dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,77.0,0.0010964910325128,2022-10-07 15:44:01.007713,2022-10-07 15:59:39.579923,0 days 00:15:38.572210,645.0,4.0,4.0,0.0,constant,rbf,,0.0001328191226885,17.0,1.0,209.0,,,COMPLETE,
216.0,elevators,1.0,78.0,0.026112463325262,2022-10-07 15:59:39.580512,2022-10-07 16:03:20.407811,0 days 00:03:40.827299,726.0,4.0,4.0,0.0,constant,spectral,2.0,0.0001178719788745,17.0,1.0,20.0,,,COMPLETE,
216.0,elevators,1.0,79.0,0.0013776088017039,2022-10-07 16:03:20.408410,2022-10-07 16:06:54.898355,0 days 00:03:34.489945,490.0,4.0,4.0,0.0,constant,rbf,,0.000134633507723,16.0,1.0,43.0,,,COMPLETE,
216.0,elevators,1.0,80.0,0.0013340564328245,2022-10-07 16:06:54.898973,2022-10-07 16:11:38.729173,0 days 00:04:43.830200,424.0,4.0,4.0,0.0,constant,rbf,,0.0004264044637261,17.0,1.0,51.0,,,COMPLETE,
216.0,elevators,1.0,81.0,0.0013390254462137,2022-10-07 16:11:38.729771,2022-10-07 16:19:34.137582,0 days 00:07:55.407811,651.0,4.0,4.0,0.0,constant,rbf,,0.0002256052477857,15.0,1.0,100.0,,,COMPLETE,
216.0,elevators,1.0,82.0,0.001746108289808,2022-10-07 16:19:34.138260,2022-10-07 16:22:08.643175,0 days 00:02:34.504915,609.0,4.0,4.0,0.0,constant,rbf,,0.0001904615043457,18.0,1.0,20.0,,,COMPLETE,
216.0,elevators,1.0,83.0,0.001213478273712,2022-10-07 16:22:08.643820,2022-10-07 16:34:13.280914,0 days 00:12:04.637094,453.0,4.0,4.0,0.0,constant,rbf,,0.0001496551001298,16.0,1.0,168.0,,,COMPLETE,
216.0,elevators,1.0,84.0,0.0027347567083779,2022-10-07 16:34:13.281514,2022-10-07 16:36:36.229487,0 days 00:02:22.947973,450.0,4.0,4.0,0.0,constant,rbf,,0.0001505105855127,16.0,1.0,22.0,,,COMPLETE,
216.0,elevators,1.0,85.0,0.0013854147400707,2022-10-07 16:36:36.230064,2022-10-07 16:53:18.956395,0 days 00:16:42.726331,392.0,4.0,4.0,0.0,linear,rbf,,0.0001082730227523,17.0,1.0,219.0,,,COMPLETE,
216.0,elevators,1.0,86.0,0.001609683240531,2022-10-07 16:53:18.957055,2022-10-07 16:57:50.676958,0 days 00:04:31.719903,856.0,4.0,4.0,0.0,constant,rbf,,0.0001631755321912,16.0,0.0,37.0,,,COMPLETE,
216.0,elevators,1.0,87.0,0.0012610458652488,2022-10-07 16:57:50.677550,2022-10-07 17:02:37.592219,0 days 00:04:46.914669,792.0,4.0,4.0,0.0,constant,rbf,,0.0002711880225973,15.0,1.0,60.0,,,COMPLETE,
