dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,74.0,0.0003938809022656,2022-10-10 23:40:20.764400,2022-10-10 23:41:30.448564,0 days 00:01:09.684164,700.0,2.0,4.0,0.0,linear,rbf,,0.0982485509064586,15.0,1.0,13.0,,,COMPLETE,
216.0,k2204_BPV,1.0,75.0,0.0002275566566822,2022-10-10 23:41:30.449139,2022-10-10 23:48:17.319794,0 days 00:06:46.870655,790.0,2.0,4.0,0.0,linear,rbf,,0.0006154886528511,15.0,1.0,149.0,,,COMPLETE,
216.0,k2204_BPV,1.0,76.0,0.0003826864631264,2022-10-10 23:48:17.320368,2022-10-10 23:49:36.711527,0 days 00:01:19.391159,657.0,2.0,4.0,0.0,linear,rbf,,0.0023912440198366,14.0,1.0,21.0,,,COMPLETE,
216.0,k2204_BPV,1.0,77.0,0.0003206196561222,2022-10-10 23:49:36.712109,2022-10-10 23:53:13.904682,0 days 00:03:37.192573,728.0,4.0,4.0,0.0,linear,spectral,8.0,0.0421299825007988,13.0,1.0,44.0,,,COMPLETE,
216.0,k2204_BPV,1.0,78.0,3.525935699144611e-05,2022-10-10 23:53:13.905266,2022-10-10 23:58:11.784943,0 days 00:04:57.879677,290.0,2.0,4.0,0.0,constant,rbf,,0.0582060393217439,14.0,0.0,96.0,,,COMPLETE,
216.0,k2204_BPV,1.0,79.0,7.526079002673214e-06,2022-10-10 23:58:11.785547,2022-10-11 00:02:49.787207,0 days 00:04:38.001660,824.0,2.0,4.0,0.0,linear,rbf,,0.0845143826158856,15.0,1.0,85.0,,,COMPLETE,
216.0,k2204_BPV,1.0,80.0,0.0003535070718498,2022-10-11 00:02:49.787786,2022-10-11 00:04:02.052561,0 days 00:01:12.264775,832.0,2.0,4.0,0.0,linear,rbf,,0.0062989309736362,15.0,1.0,16.0,,,COMPLETE,
216.0,k2204_BPV,1.0,81.0,2.5094221655308505e-05,2022-10-11 00:04:02.053137,2022-10-11 00:07:44.887920,0 days 00:03:42.834783,752.0,2.0,4.0,0.0,linear,rbf,,0.0834741375616969,16.0,1.0,71.0,,,COMPLETE,
216.0,k2204_BPV,1.0,82.0,0.0003168768671457,2022-10-11 00:07:44.888491,2022-10-11 00:09:08.019528,0 days 00:01:23.131037,694.0,2.0,4.0,0.0,linear,rbf,,0.0665664271938309,15.0,1.0,23.0,,,COMPLETE,
216.0,k2204_BPV,1.0,83.0,0.0002907271191361,2022-10-11 00:09:08.020105,2022-10-11 00:10:28.881974,0 days 00:01:20.861869,811.0,2.0,4.0,0.0,linear,rbf,,0.0863058657994922,14.0,1.0,21.0,,,COMPLETE,
216.0,k2204_BPV,1.0,84.0,0.0003584852456697,2022-10-11 00:10:28.882567,2022-10-11 00:11:33.994546,0 days 00:01:05.111979,730.0,2.0,4.0,0.0,linear,rbf,,0.051121538275101,12.0,1.0,17.0,,,COMPLETE,
216.0,k2204_BPV,1.0,85.0,0.000791394690168,2022-10-11 00:11:33.995150,2022-10-11 00:14:43.946553,0 days 00:03:09.951403,788.0,2.0,4.0,0.0,linear,spectral,5.0,0.0633473834762002,16.0,1.0,25.0,,,COMPLETE,
216.0,k2204_BPV,1.0,86.0,1.0156728421861771e-05,2022-10-11 00:14:43.947136,2022-10-11 00:21:07.948504,0 days 00:06:24.001368,667.0,2.0,4.0,0.0,linear,matern0.5,,0.0841449088230862,15.0,1.0,94.0,,,COMPLETE,
216.0,k2204_BPV,1.0,87.0,0.0004183442106295,2022-10-11 00:21:07.949091,2022-10-11 00:22:00.447297,0 days 00:00:52.498206,626.0,2.0,4.0,0.0,linear,rbf,,0.0448209548131724,16.0,1.0,7.0,,,COMPLETE,
216.0,k2204_BPV,1.0,88.0,0.0005297421812429,2022-10-11 00:22:00.447891,2022-10-11 00:22:29.729232,0 days 00:00:29.281341,764.0,2.0,3.0,0.0,linear,rbf,,0.0687084477944411,21.0,1.0,4.0,,,COMPLETE,
216.0,k2204_BPV,1.0,89.0,0.0002824209987011,2022-10-11 00:22:29.729805,2022-10-11 00:24:57.321088,0 days 00:02:27.591283,836.0,3.0,4.0,0.0,constant,matern1.5,,0.0347866787017343,14.0,0.0,42.0,,,COMPLETE,
216.0,k2204_BPV,1.0,90.0,0.0002990145621879,2022-10-11 00:24:57.321695,2022-10-11 00:26:02.159797,0 days 00:01:04.838102,916.0,2.0,2.0,0.0,linear,rbf,,0.0994822779959702,54.0,1.0,30.0,,,COMPLETE,
216.0,k2204_BPV,1.0,91.0,0.0003581140845199,2022-10-11 00:26:02.160362,2022-10-11 00:26:53.730780,0 days 00:00:51.570418,439.0,2.0,4.0,0.0,linear,rbf,,0.0591861787776417,14.0,1.0,9.0,,,COMPLETE,
216.0,k2204_BPV,1.0,92.0,0.0002764805831247,2022-10-11 00:26:53.731411,2022-10-11 00:28:24.683175,0 days 00:01:30.951764,501.0,2.0,4.0,0.0,linear,rbf,,0.0563618830457305,13.0,1.0,30.0,,,COMPLETE,
