dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,1.0,18.0,2.0900461095152423e-05,2022-11-06 20:40:10.129127,2022-11-06 20:41:08.360132,0 days 00:00:58.231005,963.0,4.0,2.0,0.0,linear,rbf,,0.0005162177498621,85.0,1.0,9.0,"[0.735820472240448, 0.7357395887374878, 0.7355039715766907, 0.7353333234786987, 0.7351158261299133, 0.7349029779434204, 0.7347373366355896, 0.7345499396324158, 0.7343426942825317, 0.734156608581543, 0.7339828014373779, 0.7337943911552429, 0.7336009740829468, 0.7334166169166565]","[0.00015907360648270696, 8.35312603157945e-05, 0.00010193575144512579, 5.756067912443541e-05, 2.184853292419575e-05, 5.2296505600679666e-05, 5.141302244737744e-05, 2.2892478227731772e-05, 2.0900461095152423e-05, 3.725835631485097e-05, 3.3834821806522086e-05, 2.3853288439568132e-05, 2.5906285372911952e-05, 2.7753991162171587e-05]",COMPLETE,3.725835631485097e-05,,,,
44027.0,r1_08_PPV,1.0,19.0,1.6972402334213257,2022-11-06 20:41:08.360944,2022-11-06 20:47:11.909030,0 days 00:06:03.548086,522.0,2.0,2.0,0.0,linear,spectral,8.0,0.0081492394042339,79.0,0.0,3.0,"[-0.24328090250492096, 0.7063493728637695, -0.0977381095290184, 2.19016432762146, 0.23801909387111664, 0.021351389586925507, 1.3360482454299927, -0.18625043332576752]","[33064318.0, 448043712.0, 1.6972402334213257, 464376.96875, 28183.560546875, 18974.568359375, 19515.04296875, 31301.126953125]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,20.0,0.0001671152422204,2022-11-06 20:47:11.909846,2022-11-06 20:47:58.167150,0 days 00:00:46.257304,795.0,2.0,2.0,0.0,linear,matern1.5,,0.0128990400949322,53.0,1.0,,,,PRUNED,0.0001671152422204,,,,
44027.0,r1_08_PPV,1.0,21.0,0.0009574318537488,2022-11-06 20:47:58.167477,2022-11-06 20:48:36.698520,0 days 00:00:38.531043,516.0,3.0,2.0,0.0,linear,matern0.5,,0.0004686811097706,190.0,0.0,,,,PRUNED,0.0009574318537488,,,,
44027.0,r1_08_PPV,1.0,22.0,0.0598712451756,2022-11-06 20:48:36.698873,2022-11-06 20:54:09.655452,0 days 00:05:32.956579,324.0,5.0,2.0,0.0,constant,spectral,2.0,0.0284604897189611,183.0,0.0,1.0,"[32.63532638549805, -1.2895303964614868, -0.3744390606880188, 0.903104841709137, 0.9372236132621765, 0.899132490158081]","[0.05987124517560005, 0.05987203121185303, 93115.6640625, 0.1949579417705536, 66846960.0, 2395.424072265625]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,23.0,0.000364687963156,2022-11-06 20:54:09.656243,2022-11-06 20:55:03.315924,0 days 00:00:53.659681,701.0,5.0,2.0,0.0,constant,matern0.5,,0.0022794178607275,274.0,1.0,4.0,"[0.7368999123573303, 0.7372811436653137, 0.7369052767753601, 0.7352795004844666, 0.7341856956481934, 0.7335753440856934, 0.7325214743614197, 0.7317536473274231, 0.7308950424194336]","[0.0014467122964560986, 0.001829112065024674, 0.0007116800989024341, 0.0003646879631560296, 0.0006611600401811302, 0.0004920972278341651, 0.0005537535180337727, 0.0004748909268528223, 0.00036996768903918564]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,24.0,0.000361391576007,2022-11-06 20:55:03.316733,2022-11-06 20:55:51.214343,0 days 00:00:47.897610,146.0,4.0,2.0,0.0,constant,matern1.5,,0.0686759632347435,139.0,1.0,,,,PRUNED,0.000361391576007,,,,
44027.0,r1_08_PPV,1.0,25.0,0.0073335897177457,2022-11-06 20:55:51.214716,2022-11-06 21:01:11.976876,0 days 00:05:20.762160,780.0,5.0,2.0,0.0,constant,rbf,,0.082133876531052,11.0,1.0,,,,PRUNED,0.0073335897177457,,,,
44027.0,r1_08_PPV,1.0,26.0,5.425392009783536e-05,2022-11-06 21:01:11.977225,2022-11-06 21:02:39.539857,0 days 00:01:27.562632,707.0,3.0,2.0,0.0,linear,rbf,,0.0112856614930906,139.0,0.0,,,,PRUNED,5.425392009783536e-05,,,,
44027.0,r1_08_PPV,1.0,27.0,6.832744838902727e-05,2022-11-06 21:02:39.540212,2022-11-06 21:05:15.818856,0 days 00:02:36.278644,75.0,5.0,2.0,0.0,linear,matern1.5,,0.0234588080645357,292.0,1.0,17.0,"[0.7359959483146667, 0.7390571236610413, 0.7200116515159607, 0.7118716835975647, 0.7023478150367737, 0.6933121085166931, 0.6849361658096313, 0.6759293675422668, 0.6670452356338501, 0.6581683158874512, 0.6492511630058289, 0.6402789950370789, 0.6312759518623352, 0.6222272515296936, 0.6131317615509033, 0.603984534740448, 0.5947797894477844, 0.5855371356010437, 0.5762650966644287, 0.5669440627098083, 0.5575504899024963, 0.5481137037277222]","[0.06001943349838257, 0.0013025123625993729, 0.0020599234849214554, 0.0008092240896075964, 0.0002767900296021253, 0.0006658201455138624, 0.0003463310422375798, 0.0002584611647762358, 0.00022420338063966483, 0.00018572450790088624, 0.0001614169159438461, 0.00014561797433998436, 0.00013079706695862114, 0.00015344718121923506, 0.0001374595012748614, 0.00011706910299835727, 6.832744838902727e-05, 7.504428504034877e-05, 8.808830170892179e-05, 0.00010142409155378118, 8.543499279767275e-05, 0.00010237974493065849]",COMPLETE,0.0008092240896075,0.0001857245079008,,,
44027.0,r1_08_PPV,1.0,28.0,0.0007222043932415,2022-11-06 21:05:15.819649,2022-11-06 21:06:03.107171,0 days 00:00:47.287522,82.0,3.0,2.0,0.0,linear,matern1.5,,0.0051025577721777,284.0,1.0,,,,PRUNED,0.0021593505516648,0.0007222043932415,,,
44027.0,r1_08_PPV,1.0,29.0,0.002978435717523,2022-11-06 21:06:03.107555,2022-11-06 21:06:31.821853,0 days 00:00:28.714298,279.0,4.0,2.0,0.0,linear,matern1.5,,0.0004403522889112,64.0,1.0,,,,PRUNED,0.002978435717523,,,,
44027.0,r1_08_PPV,1.0,30.0,0.0003592471475712,2022-11-06 21:06:31.822197,2022-11-06 21:07:19.249780,0 days 00:00:47.427583,187.0,3.0,2.0,0.0,constant,matern1.5,,0.014820562162194,252.0,1.0,,,,PRUNED,0.0014152606017887,0.0003592471475712,,,
44027.0,r1_08_PPV,1.0,31.0,2.195581691921689e-05,2022-11-06 21:07:19.250131,2022-11-06 21:08:22.927085,0 days 00:01:03.676954,449.0,5.0,2.0,0.0,linear,matern1.5,,0.0004251055233292,173.0,1.0,10.0,"[0.7358888983726501, 0.7358373999595642, 0.7356188297271729, 0.7354626655578613, 0.7353010773658752, 0.7351583242416382, 0.7349992394447327, 0.7348247766494751, 0.7346662282943726, 0.7345172166824341, 0.7343591451644897, 0.7342062592506409, 0.7340642213821411, 0.7339359521865845, 0.7338979244232178]","[0.0001488610723754391, 6.761568511137739e-05, 6.375091470545158e-05, 3.9758939237799495e-05, 7.003666542004794e-05, 5.678624802385457e-05, 3.681905218400061e-05, 2.8433829356799833e-05, 2.615109769976698e-05, 2.1955816919216886e-05, 2.224865966127254e-05, 2.7320204026182182e-05, 3.4674627386266366e-05, 5.730803604819812e-05, 0.0002952788199763745]",COMPLETE,3.9758939237799495e-05,2.195581691921689e-05,,,
44027.0,r1_08_PPV,1.0,32.0,0.0005170301301404,2022-11-06 21:08:22.927882,2022-11-06 21:11:36.890469,0 days 00:03:13.962587,107.0,5.0,2.0,0.0,linear,matern0.5,,0.000650886380486,131.0,1.0,45.0,"[0.7720644474029541, 0.7682543396949768, 0.7634060978889465, 0.7568570971488953, 0.7490551471710205, 0.7433071136474609, 0.7408604025840759, 0.7390559911727905, 0.7381547689437866, 0.7375823855400085, 0.7371446490287781, 0.7367716431617737, 0.7363781929016113, 0.7360231280326843, 0.7356963753700256, 0.7354274392127991, 0.7350890636444092, 0.7345067858695984, 0.7340153455734253, 0.733590304851532, 0.7332531213760376, 0.7329333424568176, 0.7325238585472107, 0.7322101593017578, 0.7318953275680542, 0.731626570224762, 0.7314149141311646, 0.7311299443244934, 0.7308753728866577, 0.730607271194458, 0.7303581833839417, 0.7300735116004944, 0.7297675609588623, 0.7294923663139343, 0.7291896939277649, 0.7289196848869324, 0.728703498840332, 0.7284343242645264, 0.728177011013031, 0.7278832793235779, 0.7276600003242493, 0.7273727655410767, 0.727175772190094, 0.7268946766853333, 0.7266783714294434, 0.7264204025268555, 0.7262151837348938, 0.7259318828582764, 0.7256907820701599, 0.7254860997200012]","[0.043987493962049484, 0.03760061040520668, 0.02876695990562439, 0.01851639337837696, 0.011294201947748661, 0.007872232235968113, 0.005297338590025902, 0.004632933530956507, 0.004246360156685114, 0.003712496953085065, 0.0037166783586144447, 0.0034021041356027126, 0.0032187423203140497, 0.0030494115781039, 0.0030319371726363897, 0.002938840538263321, 0.0025895533617585897, 0.0022217941004782915, 0.0020531511399894953, 0.0017262197798117995, 0.0016898594330996275, 0.001601713360287249, 0.001490378868766129, 0.001167493173852563, 0.0011505349539220333, 0.0011245431378483772, 0.0012526814825832844, 0.0011215285630896688, 0.0009856187971308827, 0.0011527047026902437, 0.000980638898909092, 0.0010205584112554789, 0.001031604246236384, 0.0009788837051019073, 0.0009372789063490927, 0.0007989311125129461, 0.0008361123618669808, 0.0008507820311933756, 0.0008199363946914673, 0.0007551611633971334, 0.0006980416947044432, 0.0007031688583083451, 0.0006278753862716258, 0.0006793325301259756, 0.0005170301301404834, 0.0006824380252510309, 0.0006582768983207643, 0.0006445525796152651, 0.0005822633393108845, 0.0006295598577708006]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,33.0,3.264771294197999e-05,2022-11-06 21:11:36.891301,2022-11-06 21:12:16.171024,0 days 00:00:39.279723,433.0,5.0,2.0,0.0,linear,matern1.5,,0.0003597148944028,166.0,1.0,2.0,"[0.7358723282814026, 0.73577880859375, 0.7356190085411072, 0.7355034947395325, 0.7354156970977783, 0.7352990508079529, 0.7351158857345581]","[7.92902719695121e-05, 3.264771294197999e-05, 3.5468976420816034e-05, 6.261858652578667e-05, 8.683212945470586e-05, 4.787178477272391e-05, 0.0001012335778796114]",COMPLETE,6.261858652578667e-05,,,,
44027.0,r1_08_PPV,1.0,34.0,0.0435454882681369,2022-11-06 21:12:16.171817,2022-11-06 21:12:45.929739,0 days 00:00:29.757922,729.0,2.0,2.0,0.0,linear,matern0.5,,0.0003392508311576,62.0,1.0,,,,PRUNED,0.0435454882681369,,,,
44027.0,r1_08_PPV,1.0,35.0,1.7094607756007463e-05,2022-11-06 21:12:45.930084,2022-11-06 21:15:09.742196,0 days 00:02:23.812112,501.0,5.0,2.0,0.0,constant,rbf,,0.0017516696123326,167.0,1.0,36.0,"[0.7358313202857971, 0.7359973192214966, 0.7350606918334961, 0.7340961694717407, 0.7334288358688354, 0.732803463935852, 0.7321337461471558, 0.7314664125442505, 0.7308301329612732, 0.7301967144012451, 0.7295669317245483, 0.7288990616798401, 0.7282624244689941, 0.7276543974876404, 0.7270026803016663, 0.7263460159301758, 0.7257208228111267, 0.7250849008560181, 0.7244418263435364, 0.7238036394119263, 0.723160445690155, 0.7225238680839539, 0.721890389919281, 0.721246600151062, 0.7206084132194519, 0.7199710011482239, 0.7193273305892944, 0.7186909914016724, 0.7180551290512085, 0.7174064517021179, 0.7167631983757019, 0.7161270976066589, 0.7154842019081116, 0.7148418426513672, 0.7142046093940735, 0.7135568261146545, 0.7129137516021729, 0.7122750878334045, 0.711628794670105, 0.7109817862510681, 0.7103387713432312]","[0.0007532350136898458, 0.0004339718143455684, 0.00014132718206383288, 0.00015589546819683164, 0.00016831904940772802, 0.0001230146299349144, 7.868587272241712e-05, 7.944650860736147e-05, 8.339645137311891e-05, 9.08399379113689e-05, 4.557420834316872e-05, 4.36958325735759e-05, 8.092341158771887e-05, 5.868939479114488e-05, 3.0583720217691734e-05, 4.5484026486519724e-05, 4.6525674406439066e-05, 3.821363134193234e-05, 3.700217348523438e-05, 2.9622658985317685e-05, 3.082930561504327e-05, 3.646373443189077e-05, 2.8389482395141385e-05, 2.820274130499456e-05, 3.051577732549049e-05, 2.4424318326055072e-05, 2.8988266421947628e-05, 3.4086617233697325e-05, 2.2311758584692143e-05, 1.8044293028651737e-05, 2.3587454052176327e-05, 2.077962926705368e-05, 1.9415156202740036e-05, 2.4868384571163915e-05, 1.7382786609232426e-05, 1.7094607756007463e-05, 2.3327078451984562e-05, 2.0623730961233377e-05, 1.785089261829853e-05, 2.1352041585487314e-05, 1.7271389879169874e-05]",COMPLETE,0.0001558954681968,9.08399379113689e-05,3.4086617233697325e-05,,
44027.0,r1_08_PPV,1.0,36.0,0.0001243155420524,2022-11-06 21:15:09.743009,2022-11-06 21:16:21.087468,0 days 00:01:11.344459,382.0,3.0,2.0,0.0,constant,rbf,,0.0046697898491775,105.0,0.0,21.0,"[0.7751038074493408, 0.7390561699867249, 0.7369951605796814, 0.7316621541976929, 0.7303743362426758, 0.7285178899765015, 0.7262788414955139, 0.7243425250053406, 0.7227004170417786, 0.7210733294487, 0.7193275094032288, 0.7175014615058899, 0.7156778573989868, 0.7139036059379578, 0.7121790051460266, 0.7104819416999817, 0.7087841033935547, 0.7070673108100891, 0.7053223252296448, 0.703556478023529, 0.7017894983291626, 0.7000396847724915, 0.6983091235160828, 0.6965906620025635, 0.6948698163032532, 0.6931335926055908]","[0.010364813730120659, 0.006352811586111784, 0.001229003886692226, 0.0017796076135709882, 0.0015593908028677106, 0.0008210390224121511, 0.0004931440926156938, 0.0005678759189322591, 0.0006687185377813876, 0.0006165558006614447, 0.0004660313716158271, 0.0003279160300735384, 0.0002468280144967139, 0.00022418060689233243, 0.00024637518799863756, 0.0002746839600149542, 0.00028006083448417485, 0.00025231274776160717, 0.00019900203915312886, 0.00014838966308161616, 0.00012431554205249995, 0.00013156436034478247, 0.00015017265104688704, 0.000164976401720196, 0.00016509712440893054, 0.00014765428204555064]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,37.0,6.678928912151605e-05,2022-11-06 21:16:21.088270,2022-11-06 21:18:05.141687,0 days 00:01:44.053417,233.0,4.0,2.0,0.0,linear,matern1.5,,0.0107899207502501,214.0,1.0,,,,PRUNED,6.678928912151605e-05,,,,
44027.0,r1_08_PPV,1.0,38.0,0.0019269257318228,2022-11-06 21:18:05.142112,2022-11-06 21:18:33.007458,0 days 00:00:27.865346,808.0,3.0,2.0,0.0,constant,rbf,,0.0020115323397787,98.0,1.0,,,,PRUNED,0.0019269257318228,,,,
44027.0,r1_08_PPV,1.0,39.0,0.0066306344233453,2022-11-06 21:18:33.007823,2022-11-06 21:19:00.929990,0 days 00:00:27.922167,478.0,2.0,2.0,0.0,constant,rbf,,0.002258810933031,50.0,1.0,,,,PRUNED,0.0066306344233453,,,,
44027.0,r1_08_PPV,1.0,40.0,0.000318427599268,2022-11-06 21:19:00.930375,2022-11-06 21:21:15.557383,0 days 00:02:14.627008,778.0,5.0,2.0,0.0,constant,matern0.5,,0.0001144396637423,126.0,1.0,,,,PRUNED,0.000318427599268,,,,
44027.0,r1_08_PPV,1.0,41.0,2.0913514163112268e-05,2022-11-06 21:21:15.557745,2022-11-06 21:23:09.733384,0 days 00:01:54.175639,498.0,5.0,2.0,0.0,constant,rbf,,0.0007449352177146,167.0,1.0,27.0,"[0.735876202583313, 0.7357103228569031, 0.7354942560195923, 0.73507159948349, 0.7348364591598511, 0.7345662117004395, 0.7342795133590698, 0.733997642993927, 0.7337067723274231, 0.733444094657898, 0.7331849932670593, 0.7329017519950867, 0.7326177358627319, 0.7323523759841919, 0.7320920825004578, 0.7318209409713745, 0.7315447330474854, 0.7312689423561096, 0.7309998273849487, 0.7307376861572266, 0.7304655313491821, 0.7301875352859497, 0.7299118041992188, 0.729642391204834, 0.7293789982795715, 0.7291090488433838, 0.7288309931755066, 0.7285584211349487, 0.7282904386520386, 0.728022038936615, 0.7277500033378601, 0.7274765968322754]","[0.00028103863587602973, 0.0002870159223675728, 7.422859198413789e-05, 0.0001265151222469285, 0.00011884422565344721, 9.423863230040297e-05, 7.710752834100276e-05, 4.907532638753764e-05, 5.8432175137568265e-05, 7.2380033088848e-05, 5.378435525926761e-05, 3.259575896663591e-05, 3.7585163227049634e-05, 5.00086389365606e-05, 4.771801832248457e-05, 3.914739500032738e-05, 3.155928789055906e-05, 3.289184678578749e-05, 4.430130502441898e-05, 4.198318492854014e-05, 3.080680835410021e-05, 2.2969319616095163e-05, 2.3451069864677265e-05, 3.301390461274423e-05, 3.349753387738019e-05, 2.2993437596596777e-05, 2.0913514163112268e-05, 2.5456025468884036e-05, 2.838836553564761e-05, 2.641948412929196e-05, 2.1231198843452148e-05, 2.4892911824281327e-05]",COMPLETE,0.0001265151222469,7.2380033088848e-05,2.545602546888404e-05,,
44027.0,r1_08_PPV,1.0,42.0,0.0020845404360443,2022-11-06 21:23:09.734188,2022-11-06 21:24:51.304910,0 days 00:01:41.570722,700.0,5.0,2.0,0.0,constant,rbf,,0.0007240044194074,142.0,1.0,,,,PRUNED,0.0020845404360443,,,,
44027.0,r1_08_PPV,1.0,43.0,3.282070247223601e-05,2022-11-06 21:24:51.305280,2022-11-06 21:26:07.352611,0 days 00:01:16.047331,311.0,3.0,2.0,0.0,constant,matern1.5,,0.0001002832799501,124.0,1.0,15.0,"[0.7359870076179504, 0.7359451651573181, 0.7359119653701782, 0.735876739025116, 0.735844075679779, 0.7358072400093079, 0.7357729077339172, 0.7357370853424072, 0.7357020974159241, 0.7356773614883423, 0.7356383800506592, 0.7356052994728088, 0.7355706691741943, 0.7355356216430664, 0.7355062365531921, 0.7354683876037598, 0.7354385256767273, 0.7354040145874023, 0.7353732585906982, 0.735338032245636]","[3.760943945962936e-05, 3.7182107917033136e-05, 3.621424184530042e-05, 3.573797584977001e-05, 3.526914588292129e-05, 3.47732420777902e-05, 3.4457159927114844e-05, 3.427999763516709e-05, 3.4075936127919704e-05, 3.397555337869562e-05, 3.339083195896819e-05, 3.312771877972409e-05, 3.2943029509624466e-05, 3.2899813959375024e-05, 3.282070247223601e-05, 3.2947147701634094e-05, 3.312768239993602e-05, 3.3203032216988504e-05, 3.331016705487855e-05, 3.364694202900864e-05]",COMPLETE,3.397555337869562e-05,,,,
44027.0,r1_08_PPV,1.0,44.0,1.2307191354921088e-05,2022-11-06 21:26:07.353427,2022-11-06 21:26:59.016390,0 days 00:00:51.662963,508.0,5.0,2.0,0.0,constant,rbf,,0.0002167690160376,228.0,1.0,6.0,"[0.7358139753341675, 0.7357428669929504, 0.7356581091880798, 0.73558109998703, 0.7355036735534668, 0.7354234457015991, 0.7353430390357971, 0.7352656126022339, 0.73518967628479, 0.7351118922233582, 0.7350316047668457]","[2.4425469746347517e-05, 1.515350322733866e-05, 1.6717418475309387e-05, 1.7931697584572248e-05, 1.4989126611908432e-05, 1.2307191354921088e-05, 1.3175771528040059e-05, 1.6426296497229487e-05, 1.7064645362552255e-05, 1.4462774743151385e-05, 1.30484168039402e-05]",COMPLETE,1.7931697584572248e-05,1.4462774743151384e-05,,,
44027.0,r1_08_PPV,1.0,45.0,2.834791484929156e-05,2022-11-06 21:26:59.017232,2022-11-06 21:28:07.610771,0 days 00:01:08.593539,319.0,5.0,2.0,0.0,constant,rbf,,0.000249167299707,232.0,1.0,13.0,"[0.7358884811401367, 0.7357557415962219, 0.7356564402580261, 0.7355800271034241, 0.7354854345321655, 0.7353814244270325, 0.735285758972168, 0.7351961135864258, 0.7351082563400269, 0.7350211143493652, 0.7349314093589783, 0.7348378300666809, 0.7347440123558044, 0.7346532940864563, 0.734564483165741, 0.7344757318496704, 0.7343860268592834, 0.7342959046363831]","[5.888594751013443e-05, 5.1551731303334236e-05, 6.852176738902926e-05, 6.246461998671293e-05, 4.279166387277655e-05, 3.4287335438420996e-05, 3.360300252097659e-05, 3.431296499911696e-05, 3.454985926509835e-05, 3.43978863384109e-05, 3.286099308752455e-05, 2.906771987909451e-05, 2.8347914849291556e-05, 2.9885972253396176e-05, 3.058159563806839e-05, 3.133678183075972e-05, 3.1686013244325295e-05, 2.954591400339268e-05]",COMPLETE,6.246461998671293e-05,3.43978863384109e-05,,,
44027.0,r1_08_PPV,1.0,46.0,0.0001612239866517,2022-11-06 21:28:07.611566,2022-11-06 21:29:09.404841,0 days 00:01:01.793275,791.0,2.0,2.0,0.0,linear,rbf,,0.0046629520241448,288.0,0.0,15.0,"[0.763096034526825, 0.7377783060073853, 0.7352208495140076, 0.732509970664978, 0.7298988103866577, 0.7278099656105042, 0.7260668277740479, 0.7244398593902588, 0.7228010296821594, 0.721102774143219, 0.7193476557731628, 0.7175559997558594, 0.715752899646759, 0.7139632701873779, 0.7122028470039368, 0.7104774117469788, 0.7087772488594055, 0.7070856690406799, 0.705387532711029, 0.7036722898483276]","[0.004924318287521601, 0.0037624728865921497, 0.0023727468214929104, 0.001116591622121632, 0.0005698046297766268, 0.0005011463072150946, 0.0005907617160119116, 0.0006692135939374566, 0.0006722484831698239, 0.0005984797026030719, 0.0004797897709067911, 0.0003489945374894887, 0.0002451189502608031, 0.0001808267115848139, 0.00016122398665174842, 0.00017676925926934928, 0.00020716087601613253, 0.00023460184456780553, 0.00024218637554440647, 0.0002273606660310179]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,47.0,0.0019564346875995,2022-11-06 21:29:09.405642,2022-11-06 21:31:22.470656,0 days 00:02:13.065014,904.0,3.0,2.0,0.0,linear,matern0.5,,0.0077109884663358,125.0,0.0,8.0,"[0.7771008014678955, 0.7701802253723145, 0.7551447749137878, 0.7471837997436523, 0.7411291599273682, 0.7336519360542297, 0.726190447807312, 0.720088541507721, 0.717025101184845, 0.716068685054779, 0.7135068774223328, 0.7100415229797363, 0.706199586391449]","[0.4186304211616516, 0.03528575226664543, 0.024060124531388283, 0.019360458478331566, 0.012815956026315689, 0.006617601495236158, 0.002234868472442031, 0.0019564346875995398, 0.0042638350278139114, 0.004877774976193905, 0.004328953102231026, 0.003082308452576399, 0.0019835701677948236]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,48.0,5.6161166867241263e-05,2022-11-06 21:31:22.471475,2022-11-06 21:32:01.321848,0 days 00:00:38.850373,199.0,5.0,2.0,0.0,constant,matern0.5,,0.0002758664532084,267.0,1.0,1.0,"[0.7376514077186584, 0.7375988960266113, 0.73757404088974, 0.7374857068061829, 0.7373540997505188, 0.737230658531189]","[5.6161166867241263e-05, 7.28865634300746e-05, 8.223907207138836e-05, 9.230407158611342e-05, 9.209817653754726e-05, 8.960177365224808e-05]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,49.0,0.0004402315826155,2022-11-06 21:32:01.322654,2022-11-06 21:35:14.033227,0 days 00:03:12.710573,354.0,4.0,2.0,0.0,constant,matern1.5,,0.0568174963812197,147.0,1.0,,,,PRUNED,0.0004402315826155,,,,
44027.0,r1_08_PPV,1.0,50.0,0.0202949363738298,2022-11-06 21:35:14.033585,2022-11-06 21:35:41.109137,0 days 00:00:27.075552,218.0,4.0,2.0,0.0,constant,rbf,,0.0002305751706119,203.0,1.0,,,,PRUNED,0.0202949363738298,,,,
44027.0,r1_08_PPV,1.0,51.0,0.0001010327105177,2022-11-06 21:35:41.109502,2022-11-06 21:36:18.977635,0 days 00:00:37.868133,96.0,3.0,2.0,0.0,constant,matern1.5,,0.0033005517297762,244.0,1.0,2.0,"[0.7359229326248169, 0.7350482940673828, 0.7335891723632812, 0.7324588894844055, 0.7312405705451965, 0.7300154566764832, 0.7288281321525574]","[0.0005158883286640048, 0.00010103271051775664, 0.00018329615704715252, 0.000141979762702249, 0.00010395679419161752, 0.00010703301086323336, 0.00011458915832918137]",COMPLETE,,,,,
44027.0,r1_08_PPV,1.0,52.0,0.0001644933217903,2022-11-06 21:36:18.978469,2022-11-06 21:37:10.962512,0 days 00:00:51.984043,645.0,5.0,2.0,0.0,constant,rbf,,0.0033932252223699,260.0,1.0,,,,PRUNED,0.0002175707777496,0.0001644933217903,,,
44027.0,r1_08_PPV,1.0,53.0,0.0012634103186428,2022-11-06 21:37:10.962871,2022-11-06 21:37:42.133177,0 days 00:00:31.170306,890.0,4.0,2.0,0.0,constant,rbf,,0.0001000291900957,224.0,1.0,,,,PRUNED,0.0012634103186428,,,,
44027.0,r1_08_PPV,1.0,54.0,0.0008944462169893,2022-11-06 21:37:42.133564,2022-11-06 21:39:52.111169,0 days 00:02:09.977605,621.0,5.0,2.0,0.0,constant,matern1.5,,0.0342774069119942,108.0,1.0,,,,PRUNED,0.0008944462169893,,,,
44027.0,r1_08_PPV,1.0,55.0,4.234490552335046e-05,2022-11-06 21:39:52.111534,2022-11-06 21:40:32.669314,0 days 00:00:40.557780,398.0,5.0,2.0,0.0,constant,matern0.5,,0.0001911746093742,259.0,1.0,1.0,"[0.7372865676879883, 0.7372356653213501, 0.7372415661811829, 0.7370914816856384, 0.7370328903198242, 0.7369942665100098]","[4.234490552335046e-05, 6.108399975346401e-05, 7.936664042063057e-05, 0.00010041286441264674, 0.00011467028525657952, 0.00011366828402969986]",COMPLETE,0.0001004128644126,,,,
44027.0,r1_08_PPV,1.0,56.0,0.0003902336175087,2022-11-06 21:40:32.670114,2022-11-06 21:42:00.069737,0 days 00:01:27.399623,193.0,3.0,2.0,0.0,constant,matern1.5,,0.0006354113482144,146.0,0.0,,,,PRUNED,0.0003902336175087,,,,
44027.0,r1_08_PPV,1.0,57.0,94221.7734375,2022-11-06 21:42:00.070093,2022-11-06 21:45:21.094827,0 days 00:03:21.024734,531.0,3.0,2.0,0.0,constant,spectral,2.0,0.0918695560988265,188.0,1.0,,,,PRUNED,94221.7734375,,,,
44027.0,r1_08_PPV,1.0,58.0,0.0004692125949077,2022-11-06 21:45:21.095185,2022-11-06 21:46:12.172208,0 days 00:00:51.077023,425.0,4.0,2.0,0.0,constant,matern1.5,,0.0948220070799279,17.0,1.0,,,,PRUNED,0.0004692125949077,,,,
44027.0,r1_08_PPV,1.0,59.0,0.003914204891771,2022-11-06 21:46:12.172571,2022-11-06 21:46:41.787007,0 days 00:00:29.614436,250.0,4.0,2.0,0.0,constant,rbf,,0.034620783986878,125.0,1.0,,,,PRUNED,0.003914204891771,,,,
